_id,Date Time,profile,company,Location,Start Date,Stipend,Duration,Apply by Date,Offer,Skills and Perks
5f9fccccafb880e3b8804ec6,2020-11-02 14:39:31,Web Development,EnR Consultancy Services,Work From Home,Immediately, 1000-6000 /month,1 Month,"4 Nov' 20",Internship,"[""Java"",""PHP"",""WordPress"",""Node.js"",""ReactJS"",""MEAN/MERN Stack"",""Certificate"","" Letter of recommendation"","" Flexible work hours""]"
5f9fcccdafb880e3b8804ec7,2020-11-02 14:39:32,Content Writing,Investocracy,Work From Home,Immediately, 1000 /month,2 Months,"25 Nov' 20",Internship,"[""Adobe Photoshop"",""Blogging"",""Adobe Illustrator"",""Creative Writing"",""UI & UX Design"",""Copywriting"",""Report Writing"",""Certificate"","" Letter of recommendation"","" Flexible work hours""]"
5f9fccceafb880e3b8804ec8,2020-11-02 14:39:33,Social Media Marketing,Investocracy,Work From Home,Immediately, 1000 /month,2 Months,"4 Nov' 20",Internship,"[""Social Media Marketing"",""Search Engine Marketing (SEM)"",""Digital Marketing"",""Facebook Marketing"",""Email Marketing"",""UI & UX Design"",""Instagram Marketing"",""Certificate"","" Letter of recommendation"","" Flexible work hours""]"
5f9fccceafb880e3b8804ec9,2020-11-02 14:39:34,Business Development (Sales),Investocracy,Work From Home,Immediately, 1000 /month,2 Months,"4 Nov' 20",Internship,"[""Search Engine Marketing (SEM)"",""Digital Marketing"",""Creative Writing"",""Email Marketing"",""Report Writing"",""Certificate"","" Letter of recommendation"","" Flexible work hours""]"
5f9fcccfafb880e3b8804eca,2020-11-02 14:39:34,Digital Marketing,Tricky Coders,Work From Home,Immediately, 1000-1100 /month,1 Month,"4 Nov' 20",Internship,"[""Digital Marketing"",""Certificate"","" Flexible work hours"","" 5 days a week""]"
5f9fccd0afb880e3b8804ecb,2020-11-02 14:39:35,Graphic Design,Akaraka Limited,Work From Home,Immediately,Unpaid,1 Month,"4 Nov' 20",Internship,"[""Letter of recommendation"","" Flexible work hours"","" 5 days a week""]"
5f9fccd2afb880e3b8804ecc,2020-11-02 14:39:37,Content Writing,Micky News,Work From Home,Immediately, 100 /month,6 Months,"4 Nov' 20",Internship,"[""Search Engine Optimization (SEO)"",""Creative Writing"",""Report Writing"",""Letter of recommendation"","" Flexible work hours"","" 5 days a week""]"
5f9fccd3afb880e3b8804ecd,2020-11-02 14:39:38,SEO Content Writing,Micky News,Work From Home,Immediately, 100 /month,6 Months,"4 Nov' 20",Internship,"[""Search Engine Optimization (SEO)"",""Creative Writing"",""Report Writing"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" 5 days a week""]"
5f9fccd3afb880e3b8804ece,2020-11-02 14:39:39,Conversion Copywriting,Micky News,Work From Home,Immediately, 100 /month,6 Months,"4 Nov' 20",Internship,"[""Creative Writing"",""Report Writing"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" 5 days a week""]"
5f9fccd5afb880e3b8804ecf,2020-11-02 14:39:39,Digital Marketing,Tutor Here,Work From Home,Immediately,Unpaid,3 Months,"4 Nov' 20",Internship,"[""Social Media Marketing"",""Adobe Photoshop"",""Google Analytics"",""Adobe Illustrator"",""Search Engine Marketing (SEM)"",""Video Editing"",""Digital Marketing"",""Google AdWords"",""Search Engine Optimization (SEO)"",""Creative Writing"",""Video Making"",""Copywriting"",""Animation"",""English Proficiency (Written)"",""Instagram Marketing"",""Letter of recommendation"","" Flexible work hours""]"
5f9fccd6afb880e3b8804ed0,2020-11-02 14:39:41,Business Development (Sales),Nimai Management Consultants,Work From Home,Immediately, 5000 /month,3 Months,"3 Nov' 20",Internship,[]
5f9fccd7afb880e3b8804ed1,2020-11-02 14:39:42,Web Development,App Infoweb Private Limited,Work From Home,Immediately, 4000-7000 /month,6 Months,"3 Nov' 20",Internship,"[""HTML"",""CSS"",""JavaScript"",""Python"",""ReactJS"",""Certificate"","" Letter of recommendation"","" Flexible work hours""]"
