_id,Date Time,profile,company,Location,Start Date,Stipend,Duration,Apply by Date,Offer,Skills and Perks
5f9fc33afb43357b9094a400,2020-11-02 13:58:41,Accountancy,CA Yash Jain & Associates,Bangalore,Immediately, 5000-8000 /month,6 Months,"5 Nov' 20",Internship,"[""MS-Office"",""Accounting"",""Tally"",""MS-Excel"",""Certificate"","" Flexible work hours"","" 5 days a week""]"
5f9fc33bfb43357b9094a401,2020-11-02 13:58:42,Content Writing,MrStudyBuddy,Bangalore,Immediately, 8000-12000 /month,3 Months,"5 Nov' 20",Internship,"[""Creative Writing"",""Report Writing"",""Certificate"","" Letter of recommendation"","" Informal dress code""]"
5f9fc33bfb43357b9094a402,2020-11-02 13:58:43,Business Development (Sales),Steri Innovations,Bangalore,Immediately, 5000 /month,1 Month,"5 Nov' 20",Internship,"[""Certificate"","" Letter of recommendation"","" Informal dress code"","" Free snacks & beverages""]"
5f9fc33cfb43357b9094a403,2020-11-02 13:58:43,Digital Marketing,ToolBox,Bangalore,Immediately, 12000 /month,3 Months,"5 Nov' 20",Internship,"[""Digital Marketing"",""English Proficiency (Written)"",""Kannada Proficiency (Spoken)"",""Letter of recommendation"","" Flexible work hours""]"
5f9fc33dfb43357b9094a404,2020-11-02 13:58:44,Interior Design,Blucap LLP,Bangalore,Immediately, 5000 /month,6 Months,"5 Nov' 20",Internship,"[""AutoCAD"",""Google SketchUp "",""Certificate"","" Letter of recommendation"","" Informal dress code""]"
5f9fc33efb43357b9094a405,2020-11-02 13:58:45,Field Sales,Abhigrow Solutions Private Limited,Delhi,Immediately, 5000 /month,1 Month,"5 Nov' 20",Internship,"[""Salesforce"",""English Proficiency (Spoken)"",""Hindi Proficiency (Spoken)"",""Certificate"","" Letter of recommendation""]"
5f9fc33ffb43357b9094a406,2020-11-02 13:58:46,Video Making/Editing,TVC Health Private Limited,Delhi,Immediately, 5000-10000 /month,1 Month,"5 Nov' 20",Internship,"[""Video Editing"",""Creative Writing"",""Video Making"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code""]"
5f9fc33ffb43357b9094a407,2020-11-02 13:58:47,Business Development (Sales),RoadMetrics,Bangalore,Immediately, 7500-10000 /month,3 Months,"5 Nov' 20",Internship,"[""Social Media Marketing"",""Email Marketing"",""Client Relationship"",""English Proficiency (Spoken)"",""English Proficiency (Written)"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" 5 days a week""]"
5f9fc340fb43357b9094a408,2020-11-02 13:58:47,Mobile App Development,Apogee Tech Global,Bangalore,Immediately, 7000-12000 /month,6 Months,"5 Nov' 20",Internship,"[""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" 5 days a week"","" Free snacks & beverages""]"
5f9fc341fb43357b9094a409,2020-11-02 13:58:48,Social Media Marketing,Azanisport,Bangalore,Immediately, 10000-15000 /month,2 Months,"5 Nov' 20",Internship,"[""Certificate"","" Letter of recommendation""]"
5f9fc341fb43357b9094a40a,2020-11-02 13:58:49,Game Design,Shining Cloud,Bangalore,Immediately, 8000 /month,2 Months,"5 Nov' 20",Internship,"[""Copywriting"",""Adobe After Effects"",""Certificate"","" Letter of recommendation"","" Informal dress code""]"
5f9fc343fb43357b9094a40b,2020-11-02 13:58:49,Graphic Design,Squadra Media Private Limited,Bangalore,Immediately, 10000-15000 /month,6 Months,"5 Nov' 20",Internship,"[""Adobe Photoshop"",""Adobe Illustrator"",""Adobe Premiere Pro"",""Adobe Creative Suite"",""Adobe After Effects"",""Adobe Photoshop Lightroom CC"",""Certificate"","" Informal dress code"","" Free snacks & beverages""]"
5f9fc343fb43357b9094a40c,2020-11-02 13:58:51,Digital Marketing,TREEHACK,Bangalore,Immediately, 8000 /month,3 Months,"5 Nov' 20",Internship,"[""Social Media Marketing"",""Digital Marketing"",""Search Engine Optimization (SEO)"",""Certificate"","" Informal dress code""]"
