_id,Date Time,profile,company,Location,Start Date,Stipend,Duration,Apply by Date,Offer,Skills and Perks
5f9fc85d153e7b49e476c962,2020-11-02 14:20:36,Digital Marketing,Fifth Avenue Event Management,Hyderabad,Immediately, 7000-12000 /month,6 Months,"10 Nov' 20",Internship,"[""Certificate"","" Informal dress code""]"
5f9fc85e153e7b49e476c963,2020-11-02 14:20:37,Content Writing,Oddy Labs,Hyderabad,Immediately, 7000 /month,6 Months,"10 Nov' 20",Internship,"[""MS-Word"",""Creative Writing"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code""]"
5f9fc85f153e7b49e476c964,2020-11-02 14:20:38,Marketing,GetInHours,Kolkata,Immediately, 3000 /month +  Incentives,1 Month,"10 Nov' 20",Internship,"[""Certificate""]"
5f9fc85f153e7b49e476c965,2020-11-02 14:20:39,Business Development (Sales),Good Life Sports And Infra Project,Secunderabad,Immediately, 10000 /month,2 Months,"10 Nov' 20",Internship,"[""Social Media Marketing"",""MS-Word"",""MS-PowerPoint"",""Facebook Marketing"",""MS-Excel"",""Instagram Marketing"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" Free snacks & beverages""]"
5f9fc861153e7b49e476c966,2020-11-02 14:20:39,Mechanical Engineering,Right Cars India,Hyderabad,Immediately, 3000 /month,2 Months,"10 Nov' 20",Internship with job offer,"[""Video Editing"",""Digital Marketing"",""Email Marketing"",""Certificate"","" Letter of recommendation"","" Informal dress code"","" Job offer""]"
5f9fc862153e7b49e476c967,2020-11-02 14:20:41,Pharmacist,Netmeds Marketplace Limited,Bangalore,Immediately, 7000 /month +  Incentives,6 Months,"10 Nov' 20",Internship with job offer,"[""Chemistry"",""Job offer""]"
5f9fc862153e7b49e476c968,2020-11-02 14:20:42,Digital Marketing,GenY Medium,Hyderabad,Immediately, 8000 /month,6 Months,"10 Nov' 20",Internship,"[""MS-Office"",""Digital Marketing"",""Client Relationship"",""Certificate"","" 5 days a week""]"
5f9fc865153e7b49e476c969,2020-11-02 14:20:42,Interior Design,Crafted Edge,Visakhapatnam,Immediately, 10000-15000 /month,6 Months,"10 Nov' 20",Internship,"[""AutoCAD"",""Google SketchUp "",""Certificate""]"
5f9fc865153e7b49e476c96a,2020-11-02 14:20:45,Electronics Engineering,UnioLabs,Hyderabad,Immediately, 3000 /month,3 Months,"9 Nov' 20",Internship with job offer,"[""Python"",""Raspberry Pi"",""Atmel AVR"",""Arduino"",""Circuit Design"",""C Programming"",""C++ Programming"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Job offer""]"
5f9fc868153e7b49e476c96b,2020-11-02 14:20:45,Business Development (Sales),Tesseract Education,Chennai,Immediately, 5000 /month,3 Months,"9 Nov' 20",Internship,"[""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code""]"
5f9fc86e153e7b49e476c96c,2020-11-02 14:20:52,Procurement And Supplier Management,Activa Incorporation,Hyderabad,Immediately, 10000 /month,6 Months,"9 Nov' 20",Internship with job offer,"[""MS-Office"",""English Proficiency (Spoken)"",""English Proficiency (Written)"",""MS-Excel"",""Certificate"","" 5 days a week"","" Job offer""]"
5f9fc86f153e7b49e476c96d,2020-11-02 14:20:54,Content Writing,PRIMECCENTRIC PRIVATE LIMITED,Hyderabad,Immediately, 6000 /month,3 Months,"9 Nov' 20",Internship,"[""Social Media Marketing"",""Blogging"",""Digital Marketing"",""Certificate"","" Letter of recommendation"","" Informal dress code"","" Free snacks & beverages""]"
5f9fc870153e7b49e476c96e,2020-11-02 14:20:55,Public Relations,Vishnu Chemicals Limited,Hyderabad,Immediately, 10000-14000 /month,5 Months,"9 Nov' 20",Internship,"[""MS-Office"",""English Proficiency (Spoken)"",""Hindi Proficiency (Spoken)"",""Certificate"","" Letter of recommendation"","" 5 days a week""]"
5f9fc871153e7b49e476c96f,2020-11-02 14:20:56,Web Development,Thirdeye Retail Private Limited,Hyderabad,Immediately, 9000-12000 /month,6 Months,"9 Nov' 20",Internship,"[""PHP"",""HTML"",""WordPress"",""UI & UX Design"",""Certificate"","" Letter of recommendation""]"
5f9fc873153e7b49e476c970,2020-11-02 14:20:57,Machine Learning,Protron Technologies Pvt. Ltd,Hyderabad,Immediately, 5000 /month,3 Months,"9 Nov' 20",Internship,"[""OpenCV"",""Machine Learning"",""Raspberry Pi"",""Certificate"","" Flexible work hours"","" Informal dress code"","" 5 days a week""]"
5f9fc874153e7b49e476c971,2020-11-02 14:20:59,Operations,PRIMECCENTRIC PRIVATE LIMITED,Hyderabad,Immediately, 6000-8000 /month,4 Months,"9 Nov' 20",Internship,"[""Certificate"","" Letter of recommendation"","" Informal dress code"","" Free snacks & beverages""]"
5f9fc875153e7b49e476c972,2020-11-02 14:21:00,Mobile App Development,TheIndianMom,Delhi,Immediately, 2000 /month,2 Months,"9 Nov' 20",Internship,"[""Java"",""Kotlin"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" 5 days a week""]"
5f9fc875153e7b49e476c973,2020-11-02 14:21:01,Marketing,Small Basket (SARASWATHI AGENCIES),Hyderabad,Immediately, 2000 /month,3 Months,"9 Nov' 20",Internship,"[""English Proficiency (Spoken)"",""Hindi Proficiency (Spoken)"",""Telugu Proficiency (Spoken)"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" 5 days a week""]"
5f9fc876153e7b49e476c974,2020-11-02 14:21:01,Business Development (Sales),Highway Delite,Karimnagar,Immediately, 2000 /month +  Incentives,3 Months,"9 Nov' 20",Internship,"[""MS-Excel"",""English Proficiency (Spoken)"",""Hindi Proficiency (Spoken)"",""Certificate""]"
5f9fc877153e7b49e476c975,2020-11-02 14:21:02,Finance,Shrikrishans Blacbox Consulting Private Limited,Hyderabad,Immediately, 10000 /month,3 Months,"9 Nov' 20",Internship,"[""Certificate"","" Letter of recommendation"","" Flexible work hours"","" 5 days a week""]"
