_id,Date Time,profile,company,Location,Start Date,Stipend,Duration,Apply by Date,Offer,Skills and Perks
5f9fc4785ae1fc3c5cd0cee9,2020-11-02 14:03:59,Python Development,The Crazy Entrepreneur,Mumbai,Immediately, 5000 /month,6 Months,"15 Nov' 20",Internship,"[""HTML"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code""]"
5f9fc4785ae1fc3c5cd0ceea,2020-11-02 14:04:00,Styling,Perridot,Mumbai,Immediately, 2000 /month,1 Month,"15 Nov' 20",Internship,"[""Fashion Styling"",""Certificate"","" Letter of recommendation"","" Flexible work hours""]"
5f9fc47b5ae1fc3c5cd0ceeb,2020-11-02 14:04:00,Web Development,Techqueto LLP,Mumbai,Immediately, 2000 /month,6 Months,"15 Nov' 20",Internship,"[""HTML"",""CSS"",""Bootstrap"",""LARAVEL"",""React Native"",""ReactJS"",""Certificate""]"
5f9fc47b5ae1fc3c5cd0ceec,2020-11-02 14:04:03,Content Writing,Global Vikas Trust,Mumbai,Immediately, 7000-10000 /month,3 Months,"15 Nov' 20",Internship,"[""Digital Marketing"",""Search Engine Optimization (SEO)"",""Creative Writing"",""Report Writing"",""English Proficiency (Spoken)"",""English Proficiency (Written)"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" 5 days a week"","" Free snacks & beverages""]"
5f9fc47c5ae1fc3c5cd0ceed,2020-11-02 14:04:03,Instrumentation and Control Engineering,Vivacys Controls,Navi Mumbai,Immediately, 7000-10000 /month,6 Months,"15 Nov' 20",Internship,"[""Certificate"","" Informal dress code""]"
5f9fc47d5ae1fc3c5cd0ceee,2020-11-02 14:04:04,Customer Service,Meera Cleanfuels Limited,Mumbai,Immediately, 5000-6000 /month,6 Months,"15 Nov' 20",Internship,"[""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Free snacks & beverages""]"
5f9fc47f5ae1fc3c5cd0ceef,2020-11-02 14:04:07,Customer Service,Meera Cleanfuels Limited,Mumbai,Immediately, 5000-6000 /month,6 Months,"15 Nov' 20",Internship,"[""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Free snacks & beverages""]"
5f9fc4805ae1fc3c5cd0cef0,2020-11-02 14:04:07,Graphic Design,Outcry Entertainment & Media,Mumbai,Immediately, 7000-12000 /month,3 Months,"15 Nov' 20",Internship with job offer,"[""Adobe Photoshop"",""Adobe Illustrator"",""Adobe After Effects"",""Adobe XD"",""Certificate"","" Letter of recommendation"","" Informal dress code"","" Job offer""]"
5f9fc4815ae1fc3c5cd0cef1,2020-11-02 14:04:08,Photography,Perridot,Mumbai,Immediately, 2500 lump sum,1 Month,"15 Nov' 20",Internship,"[""Adobe Photoshop"",""Photography"",""Adobe Photoshop Lightroom CC"",""Certificate"","" Letter of recommendation"","" Flexible work hours""]"
5f9fc4825ae1fc3c5cd0cef2,2020-11-02 14:04:09,Web Development,OVALTECH,Mumbai,Immediately, 3000-7000 /month,6 Months,"15 Nov' 20",Internship,"[""PHP"",""HTML"",""jQuery"",""Angular 7.0"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" 5 days a week"","" Free snacks & beverages""]"
5f9fc4835ae1fc3c5cd0cef3,2020-11-02 14:04:10,Flutter Development,OVALTECH,Mumbai,Immediately, 5000-10000 /month,6 Months,"15 Nov' 20",Internship,"[""MongoDB"",""Node.js"",""Flutter"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" 5 days a week"","" Free snacks & beverages""]"
5f9fc4845ae1fc3c5cd0cef4,2020-11-02 14:04:11,Unity Development,OVALTECH,Mumbai,Immediately, 5000-10000 /month,3 Months,"15 Nov' 20",Internship with job offer,"[""Unity 3D"",""Unity Engine"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" 5 days a week"","" Free snacks & beverages"","" Job offer""]"
5f9fc4845ae1fc3c5cd0cef5,2020-11-02 14:04:12,Digital Marketing,OVALTECH,Mumbai,Immediately, 5000-10000 /month,3 Months,"15 Nov' 20",Internship,"[""Social Media Marketing"",""Search Engine Optimization (SEO)"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" 5 days a week"","" Free snacks & beverages""]"
5f9fc4855ae1fc3c5cd0cef6,2020-11-02 14:04:12,Operations,UrbanServ,Delhi,Immediately, 12000 /month,6 Months,"15 Nov' 20",Internship,[]
5f9fc4865ae1fc3c5cd0cef7,2020-11-02 14:04:13,Graphic Design,South Mumbai Chess Academy Private Limited,Mumbai,Immediately, 5000 /month,2 Months,"15 Nov' 20",Internship,"[""Adobe Photoshop"",""CorelDRAW"",""Adobe Photoshop Lightroom CC"",""Certificate"","" Informal dress code""]"
5f9fc4875ae1fc3c5cd0cef8,2020-11-02 14:04:14,Telecalling,Party Cruisers Limited,Mumbai,Immediately, 10000-12000 /month,6 Months,"15 Nov' 20",Internship,[]
5f9fc4885ae1fc3c5cd0cef9,2020-11-02 14:04:15,Marketing,Youthville Serviced Hostel,Mumbai,Immediately, 10000 /month,3 Months,"15 Nov' 20",Internship with job offer,"[""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" Job offer""]"
5f9fc4885ae1fc3c5cd0cefa,2020-11-02 14:04:16,Media & Public Relations (PR),Israni Entertainment India Limited,Mumbai,Immediately, 5000-8000 /month,6 Months,"15 Nov' 20",Internship,"[""MS-PowerPoint"",""MS-Excel"",""English Proficiency (Spoken)"",""English Proficiency (Written)"",""Certificate"","" Informal dress code""]"
5f9fc4895ae1fc3c5cd0cefb,2020-11-02 14:04:16,Interior Design,Space Designs,Mumbai,Immediately, 5000 /month,3 Months,"15 Nov' 20",Internship with job offer,"[""AutoCAD"",""Adobe Photoshop"",""Letter of recommendation"","" Informal dress code"","" Job offer""]"
5f9fc48a5ae1fc3c5cd0cefc,2020-11-02 14:04:17,Online Marketing,Digi Streaks,Agra,Immediately, 2000 /month,1 Month,"15 Nov' 20",Internship,"[""English Proficiency (Spoken)"",""Hindi Proficiency (Spoken)"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" 5 days a week""]"
5f9fc48a5ae1fc3c5cd0cefd,2020-11-02 14:04:18,Operations,Meera Cleanfuels Limited,Mumbai,Immediately, 5000-6000 /month,6 Months,"15 Nov' 20",Internship,"[""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Free snacks & beverages""]"
5f9fc48b5ae1fc3c5cd0cefe,2020-11-02 14:04:18,Business Development (Sales),Coupon Monster,Kolkata,Immediately, 3500 /month +  Incentives,1 Month,"15 Nov' 20",Internship with job offer,"[""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Job offer""]"
5f9fc48c5ae1fc3c5cd0ceff,2020-11-02 14:04:19,Graphic Design,Mark Web Solutions,Mumbai,Immediately, 6000-8500 /month,6 Months,"15 Nov' 20",Internship with job offer,"[""Adobe Photoshop"",""CorelDRAW"",""Adobe Illustrator"",""UI & UX Design"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Job offer""]"
5f9fc48d5ae1fc3c5cd0cf00,2020-11-02 14:04:20,Video Making/Editing,Alpas Studio LLP,Mumbai,Immediately, 4000 /month,2 Months,"15 Nov' 20",Internship,"[""Adobe Photoshop"",""Video Editing"",""Adobe Premiere Pro"",""Final Cut Pro"",""Adobe After Effects"",""Certificate"","" Flexible work hours"","" 5 days a week"","" Free snacks & beverages""]"
